Подъём ног в упоре,https://tvoytrener.com/www/yprajnenia/podem_nog_v_ypore.html
Подъём ног в висе,https://tvoytrener.com/www/yprajnenia/podem_nog_v_vise.html
Подъём ног на наклонной скамье,https://tvoytrener.com/www/yprajnenia/podem_nog_na_skameike.html
Подъём ног лёжа,https://tvoytrener.com/www/yprajnenia/podem_nog_leja.html
Подъём ног сидя на лавке,https://tvoytrener.com/www/yprajnenia/podem_nog_sidia.html
Подъём ног лёжа с резиной,https://tvoytrener.com/www/yprajnenia/rezina_podem_nog_leja.html
Подтягивание ног с резиной в упоре лёжа,https://tvoytrener.com/www/yprajnenia/rzina_nogi.html
Подтягивания ног к груди на TRX,https://tvoytrener.com/www/yprajnenia/trx_podem_nog.html
Скручивания на наклонной лавке,https://tvoytrener.com/www/yprajnenia/skrychivania_na_lavke.html
Скручивания лёжа на полу,https://tvoytrener.com/www/yprajnenia/skrychivania_na_poly.html
Скручивания в римском стуле,https://tvoytrener.com/www/yprajnenia/skrychivania_rimskii_styl.html
Скручивания на тренажёре,https://tvoytrener.com/www/yprajnenia/skrychivania_v_trenajere.html
Скручивания с верхнего блока,https://tvoytrener.com/www/yprajnenia/skrychivania_s_verhnego_bloka.html
Скручивания c роликом для пресса,https://tvoytrener.com/www/yprajnenia/press_rolik.html
Скручивания в висе вниз головой,https://tvoytrener.com/www/yprajnenia/skrychivania_v_vise.html
Скручивания лёжа на полу с резиной,https://tvoytrener.com/www/yprajnenia/rezina_skrychivania.html
Скручивания сидя с резиной,https://tvoytrener.com/www/yprajnenia/rezina_skrychivania2.html
Упражнение «Складка» на TRX,https://tvoytrener.com/www/yprajnenia/trx_skladka.html
Упражнение «планка»,https://tvoytrener.com/www/yprajnenia/planka.html
Упражнение «велосипед»,https://tvoytrener.com/www/yprajnenia/velosiped.html
Упражнение «Уголок»,https://tvoytrener.com/www/yprajnenia/ygolok.html
